id,name,platforms,offset
EP2005-PPSA07647_00-BOTGAIDEN0000000,Bot Gaiden PS4 & PS5,"PS4, PS5",7680
EP2333-PPSA08896_00-HINDSIGHTSIEE000,Hindsight,"PS4, PS5",7680
EP0896-PPSA13367_00-RGHEROANDAGARDEN,A HERO AND A GARDEN PS4™ & PS5™,"PS4, PS5",7680
EP6875-PPSA07789_00-4670936160787418,Shredders,PS5,7680
EP2430-PPSA06405_00-CESD663730000000,Firefighting Simulator - The Squad PS4™ & PS5™,"PS4, PS5",7680
EP0096-PPSA07426_00-2365742178691030,Hello Neighbor 2,"PS4, PS5",7680
EP5360-PPSA09516_00-PAPERCUTMANPS5EU,Paper Cut Mansion,"PS4, PS5",7680
EP5360-PPSA07963_00-SWORDSHIP00005EU,Swordship,"PS4, PS5",7680
EP2703-PPSA06909_00-GNMONSTER0000000,Goonya Monster,PS5,7680
EP8922-PPSA05662_00-2968693232769419,"Warhammer 40,000: Shootas, Blood & Teef",PS5,7680
EP0006-PPSA01717_00-NEEDFORSPEED2022,Need for Speed™ Unbound,PS5,7680
EP0006-PPSA01717_00-DELUXEEDITION000,Need for Speed™ Unbound Palace Edition,PS5,7680
EP5262-CUSA27373_00-8939164244471118,The Callisto Protocol™ - Digital Deluxe Edition PS4,"PS4, PS5",7680
EP5262-PPSA03352_00-4650237356517937,The Callisto Protocol™ - Digital Deluxe Edition PS5,"PS4, PS5",7680
EP5262-PPSA03352_00-9436657797426872,The Callisto Protocol™ PS5,"PS4, PS5",7680
EP4312-PPSA06691_00-0171271450426066,Holiday Break 2 Mini Game Bundle,PS5,7680
EP4312-PPSA10790_00-3356479626948359,Christmas Run 2,PS5,7680
EP0896-PPSA10103_00-INTREPIDIZZYRATG,Intrepid Izzy PS4™ & PS5™,"PS4, PS5",7680
EP1001-PPSA03603_00-MMSDIGITALPLUS00,Marvel's Midnight Suns Digital+ Edition for PS5™,PS5,7680
EP1001-PPSA03603_00-MMSENHANCED00000,Marvel's Midnight Suns Enhanced Edition,PS5,7680
EP1001-PPSA03603_00-MMSLEGENDARY0000,Marvel's Midnight Suns Legendary Edition for PS5™,PS5,7680
EP6470-PPSA10867_00-SAKURASUCCUBUS60,Sakura Succubus 6  PS4™ & PS5™,"PS4, PS5",7680
EP2363-PPSA09515_00-EU0SNORNIR000PS5,Silver Nornir,"PS4, PS5",7680
EP4295-PPSA08162_00-AOXXLPS5000000EU,Asterix & Obelix XXL: Romastered,"PS4, PS5",7704
EP0096-PPSA05618_00-2831652277255572,Hello Neighbor 2 Deluxe Edition,"PS4, PS5",7704
EP4295-PPSA10380_00-MYDRAGONPS5000EU,My Universe - My Baby Dragon,PS5,7704
EP4295-CUSA36961_00-MYDRAGONPS4000EU,My Universe - My Baby Dragon,PS4,7704
EP6087-CUSA24227_00-7301829999622178,Outbreak: Lost Hope Definitive Collection,"PS4, PS5",7704
EP0082-PPSA07299_00-8917069052198336,Romancing SaGa -Minstrel Song- Remastered PS4 & PS5,"PS4, PS5",7704
EP1185-PPSA09558_00-7347073101335568,Warp Drive,"PS4, PS5",7704
EP8925-PPSA09143_00-0197576312308045,The Outbound Ghost,PS5,7704
EP8925-CUSA35432_00-8424223808295488,The Outbound Ghost,PS4,7704
EP3111-PPSA08288_00-JANDUSOFT0000001,Astronite,"PS4, PS5",7704
EP1661-PPSA08124_00-SYPS5MEGALAN1100,MEGALAN 11,PS5,7704
EP2005-PPSA07406_00-UNTILLASTPLANE00,Until the Last Plane PS4 & PS5,"PS4, PS5",7704
EP8350-PPSA10718_00-THEBEASTINSIDE00,The Beast Inside,PS5,7704
EP2187-PPSA01570_00-SABLETHEGAMEEUP5,Sable,PS5,7704
EP5670-PPSA09196_00-LASTDAYSLAZARUSE,Last Days of Lazarus,PS5,7704
EP3999-PPSA06312_00-SOCCERSTORYPS5EU,Soccer Story,"PS4, PS5",7704
EP4908-PPSA03937_00-SOULSTICEBNDLEU0,Soulstice: Deluxe Edition,PS5,7704
EP4064-PPSA08045_00-THEKNIGHTWITCH00,The Knight Witch,"PS4, PS5",7704
EP7274-PPSA13402_00-0736552829290401,Charlie The Roach,PS5,7704
EP7231-PPSA12610_00-0929183406315386,Reckless Auto Racing 2,PS5,7704
EP4312-PPSA05983_00-0434843172930762,Sushi Break 2 Mini Game Bundle,PS5,7704
EP0896-PPSA09967_00-HOWTOFOOLALIARRG,How to Fool a Liar King Remastered PS4 & PS5,"PS4, PS5",7704
EP3446-PPSA08195_00-DONOTOPENPS50001,Do Not Open,PS5,7704
EP6470-PPSA12438_00-FURRYTANGRAMLITE,Furry Tangram Lite  PS4™ & PS5™,"PS4, PS5",7704
EP4312-PPSA10636_00-5096006303780158,Unicorn Fun,PS5,7728
EP4295-PPSA02801_00-JOEANDMACPS500EU,NEW Joe & Mac - Caveman Ninja,"PS4, PS5",7728
EP4295-PPSA08242_00-MARSUPS5000000EU,Marsupilami: Hoobadventure - PS5™,"PS4, PS5",7728
EP8218-PPSA10969_00-4966111375307607,Horse Club™ Adventures 2: Hazelwood Stories,PS5,7728
EP6087-CUSA24228_00-2487359091214440,Outbreak: The Nightmare Chronicles Definitive Collection,"PS4, PS5",7728
EP8026-PPSA06408_00-6769334895654571,Trifox,PS5,7728
EP8026-CUSA32095_00-7260435753656631,Trifox,PS4,7728
EP2005-PPSA08303_00-FINDINGSOULORB00,Finding the Soul Orb PS4 & PS5,"PS4, PS5",7728
EP4133-PPSA02371_00-EVILWESTGAME0000,Evil West,"PS4, PS5",7728
EP6713-PPSA03684_00-GGSTANDARDSIEE01,Gungrave G.O.R.E,"PS4, PS5",7728
EP0001-PPSA07251_00-JDNEXTPS5SIEE000,Just Dance Free Experience,PS5,7728
EP6407-PPSA10072_00-5073979829844582,Ping Pong Peg,PS5,7728
EP4541-PPSA06716_00-SAINTKOTAREU0000,Saint Kotar,PS5,7728
EP4064-PPSA07582_00-9476789458723104,Ship of Fools,PS5,7728
EP2985-PPSA06085_00-5835771812558708,Superliminal,"PS4, PS5",7728
EP3150-PPSA12378_00-2436801006493149,Dropship Commander PS5,"PS4, PS5",7728
EP6922-PPSA08945_00-5500196830723231,World Soccer Pinball,"PS4, PS5",7728
EP6878-PPSA05860_00-2210271703567481,Jump Challenge!,PS5,7728
EP1063-PPSA06813_00-0000000000000000,Ys VIII: Lacrimosa of DANA,PS5,7728
EP3024-PPSA10280_00-MOORHUHNKART02EU,Crazy Chicken Kart 2,PS5,7728
EP0700-PPSA05921_00-SMGTDPS1BUNDLE01,The Dark Pictures Anthology : Season One PS4™ & PS5™,"PS4, PS5",7728
EP0700-PPSA05921_00-SMGDARKPICTURESD,The Dark Pictures Anthology: The Devil in Me PS4™ & PS5™,"PS4, PS5",7728
EP0700-CUSA31495_00-SMGDARKPICTURESD,The Dark Pictures Anthology: The Devil in Me PS4™ & PS5™,PS4,7728
EP5938-PPSA09437_00-033BATTLEAXEEUR5,Battle Axe,PS5,7728
EP4312-PPSA10956_00-0349647496638045,Cat Break Head to Head,PS5,7752
EP4312-PPSA10058_00-0473995154697515,Christmas Fun,PS5,7752
EP5098-PPSA07038_00-7309017860455478,Heidelberg 1693,"PS4, PS5",7752
EP0896-PPSA09061_00-RAGSLIMESJOURNEY,Slime's Journey PS4 & PS5,"PS4, PS5",7752
EP5098-PPSA09816_00-1193057821053684,SturmFront - The Mutant War: Übel Edition,"PS4, PS5",7752
EP1661-PPSA06645_00-SYPS5SUCCUBUSGUN,Succubus With Guns,PS5,7752
EP3550-PPSA08907_00-STARSANDPS5EU000,Starsand,PS5,7752
EP2187-PPSA06362_00-NORCOTHEGAMEEUP5,NORCO,"PS4, PS5",7752
EP3245-PPSA07313_00-6385186392690319,Absolute Tactics: Daughters of Mercy,"PS4, PS5",7752
EP6776-PPSA07327_00-2461242312720302,Bloodwash,"PS4, PS5",7752
EP0114-PPSA02184_00-0908990415736861,Chivalry 2 King's Edition PS4 & PS5,"PS4, PS5",7752
EP4837-PPSA04158_00-GS3MAINGAMEPACK0,Goat Simulator 3,"PS4, PS5",7752
EP6665-PPSA08420_00-MFR0000000000000,My Fantastic Ranch: Unicorns & Dragons,"PS4, PS5",7752
EP6087-CUSA24226_00-0978187560190366,Outbreak: The New Nightmare Definitive Collection,"PS4, PS5",7752
EP6985-PPSA08108_00-4226384254815227,The Awakening of Mummies,PS5,7752
EP7274-PPSA07318_00-3424871261275468,Dungeons Of The Deep,PS5,7752
EP7099-PPSA11547_00-PPGEMFCRONOSTASE,Cronostase Electric Collection PS4® & PS5®,"PS4, PS5",7752
EP2005-PPSA08297_00-SUPERCHICKENJUMP,Super Chicken Jumper PS4 & PS5,"PS4, PS5",7752
EP0811-PPSA06831_00-1277537607885659,Tad the Lost Explorer,PS5,7752
EP1470-PPSA06731_00-PS5TMNTSRDOTSIEE,Teenage Mutant Ninja Turtles: Shredder's Revenge,PS5,7752
EP3617-PPSA05585_00-LS2023INTBUNDLE0,Let's Sing 2023,"PS4, PS5",7752
EP0131-PPSA07860_00-EVILLE0000000000,Eville,"PS4, PS5",7752
EP4399-PPSA02385_00-5967519828969801,Farming Simulator 22: Platinum Edition,"PS4, PS5",7752
EP4293-PPSA04896_00-2167269118183152,Inertial Drift,"PS4, PS5",7752
EP8916-PPSA08151_00-RBWY0000PS5000EU,RWBY: Arrowfell,"PS4, PS5",7776
EP4295-PPSA02776_00-SYBERIA4PS5000EU,Syberia - The World Before,"PS4, PS5",7776
EP0896-PPSA10106_00-BOUNTYHUNTRESSRG,The Bounty Huntress PS4 & PS5,"PS4, PS5",7776
EP0002-PPSA07950_00-CODWZ2BUNDLE0001,Call of Duty®: Warzone™,"PS4, PS5",7776
EP2919-PPSA12409_00-6500412656122898,Ascendshaft,PS5,7776
EP7177-PPSA09992_00-8647873774033457,CASE 2: Animatronics Survival,PS5,7776
EP4312-PPSA06190_00-0121332326403101,Ice Cream Break Mini Game Bundle,PS5,7776
EP4312-PPSA10953_00-7956156466788933,Cat Break,PS5,7776
EP0896-PPSA10607_00-RATALAGASAVEROOM,Save Room PS4 & PS5,"PS4, PS5",7776
EP0082-PPSA03840_00-4856611792255252,Tactics Ogre: Reborn,"PS4, PS5",7776
EP0082-PPSA03840_00-TORDPEPS5EU00000,Tactics Ogre: Reborn Digital Premium Edition PS4&PS5,"PS4, PS5",7776
EP6922-CUSA36114_00-7140853487734962,World Soccer Pinball,"PS4, PS5",7776
EP4295-PPSA08507_00-GARFPARTYPS500EU,Garfield Lasagna Party - PS5,"PS4, PS5",7776
EP3385-PPSA08712_00-3917833492466931,DARQ Ultimate Edition,PS5,7776
EP6985-PPSA08439_00-8632666773987332,Geometric Sniper,PS5,7776
EP6087-CUSA24225_00-8391449019197716,Outbreak: Epidemic Definitive Collection,"PS4, PS5",7776
EP2430-PPSA05831_00-8562010184707016,Police Simulator: Patrol Officers,"PS4, PS5",7776
EP9000-PPSA08330_00-GOWRAGNAROK00000,God of War Ragnarök,"PS4, PS5",7776
EP9000-PPSA08330_00-GOWRAGNAROKDELUX,God of War Ragnarök Digital Deluxe Edition,"PS4, PS5",7776
EP3024-PPSA07899_00-RIDINGSTABLES3EU,My Life: Riding Stables 3,PS5,7776
EP5779-PPSA09275_00-8160146017272670,Super Ping Pong Trick Shot,PS5,7776
EP2005-PPSA07212_00-SUPERWODENGP0000,Super Woden GP PS4 & PS5,"PS4, PS5",7776
EP3643-PPSA10123_00-RTMIPS5SIEE00000,Return to Monkey Island,PS5,7776
EP0177-PPSA03832_00-SONICRANGERSDX00,Sonic Frontiers Digital Deluxe Edition PS4 & PS5,"PS4, PS5",7776
EP0177-PPSA03832_00-SONICRANGERS0000,Sonic Frontiers PS4 & PS5,"PS4, PS5",7800
EP0281-PPSA04645_00-8950972305249045,Cobra Kai 2: Dojos Rising,"PS4, PS5",7800
EP0281-PPSA04645_00-4310289348734428,Cobra Kai 2: Dojos Rising - Nemesis Edition,"PS4, PS5",7800
EP7231-PPSA08870_00-0046378027725001,Rally Racing 2 Avatar Full Game Bundle,PS5,7800
EP4312-PPSA10171_00-2249893764059074,Halloween Candy Run – 10 Premium Avatar Bundle,PS5,7800
EP0896-PPSA10119_00-7DAYSOFROSERAGAM,7 Days of Rose PS4 & PS5,"PS4, PS5",7800
EP3678-PPSA08284_00-1244102622821411,Bratz™: Flaunt Your Fashion,"PS4, PS5",7800
EP4312-PPSA10136_00-6687348341287835,Saint Patricks Day Fun,PS5,7800
EP6470-PPSA11538_00-SAKURAMMO3000000,Sakura MMO 3 PS4 & PS5,"PS4, PS5",7800
EP0811-PPSA08390_00-6694905533248743,TAPE: Unveil the Memories,"PS4, PS5",7800
EP3717-PPSA09232_00-GHOSTSONGPS5000E,Ghost Song,"PS4, PS5",7800
EP3495-PPSA09380_00-7870659999460443,The Entropy Centre,"PS4, PS5",7800
EP4539-PPSA08509_00-9431509967463596,Endling - Extinction is Forever,"PS4, PS5",7800
EP5403-PPSA07678_00-BEASTSPS5SIEE000,Beasts of Maravilla Island,PS5,7800
EP6665-PPSA07579_00-8106696720999063,WRC Generations - Fully Loaded Edition,"PS4, PS5",7800
EP6665-PPSA07579_00-WRCG000000000000,WRC Generations – The FIA WRC Official Game,"PS4, PS5",7800
EP2363-PPSA10527_00-EU0DPRANA0000PS5,Dragon Prana,"PS4, PS5",7800
EP0182-PPSA08603_00-4588832837629715,Atari 50: The Anniversary Celebration,PS5,7800
EP4295-PPSA02771_00-STABLEGIRLPS50EU,Horse Tales: Emerald Valley Ranch,"PS4, PS5",7800
EP6713-PPSA03618_00-BRASSTOKENTCHANT,The Chant,PS5,7800
EP8925-PPSA05108_00-8637163047426257,Tanuki Sunset,"PS4, PS5",7800
EP0700-PPSA06763_00-DRFM2MAINCONTENT,DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,PS5,7800
EP0700-PPSA06763_00-DRFM2SPEDITION00,DORAEMON STORY OF SEASONS: Friends of the Great Kingdom Special Edition,PS5,7800
EP2005-PPSA09587_00-HATUPGAME0000000,Hatup PS4 & PS5,"PS4, PS5",7800
EP1561-PPSA06846_00-0409645925599009,Shatter Remastered Deluxe PS4 & PS5,"PS4, PS5",7824
EP2866-PPSA04071_00-BM22SUPERDELUXEB,Bassmaster® Fishing 2022: Super Deluxe Edition,"PS4, PS5",7824
EP3945-PPSA05605_00-1334893911427175,Life in Willowdale: Farm Adventures,PS5,7824
EP1018-PPSA01865_00-LEGOSWTSSGE00000,LEGO® Star Wars™: The Skywalker Saga Galactic Edition,"PS4, PS5",7824
EP0182-PPSA10082_00-8704141075685756,Missile Command: Recharged,PS5,7824
EP6704-PPSA08307_00-9442511552792122,Broken Pieces,PS5,7824
EP0896-PPSA10721_00-RGBONESOFHALLOWE,Bones of Halloween PS4 & PS5,"PS4, PS5",7824
EP0002-PPSA07950_00-CODMW2CROSSGEN01,Call of Duty®: Modern Warfare® II - Cross-Gen Bundle,"PS4, PS5",7824
EP4541-PPSA06603_00-CHARONSSTAIRCASE,Charon's Staircase,PS5,7824
EP2627-PPSA03960_00-DARKWOODPS500000,Darkwood,PS5,7824
EP6922-PPSA07888_00-2834600977571343,Dungeonoid,PS5,7824
EP6922-PPSA09563_00-0181347819132023,Halloween Pinball,"PS4, PS5",7824
EP7231-PPSA08870_00-4704324754467650,Rally Racing 2,PS5,7824
EP0102-PPSA01557_00-VILLAGEGDEDITION,Resident Evil Village Gold Edition PS4 & PS5,"PS4, PS5",7824
EP1661-PPSA09402_00-SYPS5SILENCEDTHE,Silenced: The House,PS5,7824
EP5098-PPSA08446_00-1821432711276829,Sophstar,"PS4, PS5",7824
EP4312-PPSA09868_00-9704001666355452,Space Fun,PS5,7824
EP6265-PPSA09222_00-9136268736616898,Saturnalia PS4 & PS5,"PS4, PS5",7824
EP2520-PPSA03868_00-BREWMASTERAUROCH,Brewmaster: Beer Brewing Simulator,"PS4, PS5",7824
EP4008-PPSA06136_00-WH40KIM000000000,"Warhammer 40,000: Inquisitor - Ultimate Edition",PS5,7824
EP4295-PPSA06327_00-ARKEBPS5000000EU,Arkanoid Eternal Battle,"PS4, PS5",7824
EP4295-PPSA08448_00-ADOXXXLPS50000EU,Asterix & Obelix XXXL : The Ram From Hibernia,"PS4, PS5",7824
EP0811-PPSA08494_00-2051301854955374,MeteoHeroes Saving Planet Earth!,"PS4, PS5",7824
EP7576-PPSA07379_00-5955601737494376,Minigolf Adventure,PS5,7824
EP2005-PPSA07012_00-RULENO1000000000,Rule No.1 PS4 & PS5,"PS4, PS5",7848
EP0082-PPSA06251_00-STAROCEAN6PS5000,STAR OCEAN THE DIVINE FORCE,"PS4, PS5",7848
EP0082-PPSA06251_00-STAROCEAN6DDX501,STAR OCEAN THE DIVINE FORCE DIGITAL DELUXE EDITION,"PS4, PS5",7848
EP0082-PPSA06251_00-STAROCEAN6DXUP50,STAR OCEAN THE DIVINE FORCE DIGITAL DELUXE UPGRADE,"PS4, PS5",7848
EP0281-PPSA04790_00-MIRACULOUS000000,Miraculous: Rise of the Sphinx,"PS4, PS5",7848
EP0281-PPSA04790_00-6160366535569002,Miraculous: Rise of the Sphinx Ultimate Edition,"PS4, PS5",7848
EP1457-PPSA04135_00-MB2BANNERLORD000,Mount & Blade II: Bannerlord,"PS4, PS5",7848
EP7177-PPSA10247_00-5478670210053522,Whisper Trip,PS5,7848
EP4312-PPSA10041_00-0503214002092040,Cat Fun,PS5,7848
EP1018-PPSA07257_00-GOTHAMKNIGHTS000,Gotham Knights,PS5,7848
EP1018-PPSA07257_00-GOTHAMKNIGHTSDLX,Gotham Knights: Deluxe,PS5,7848
EP4312-PPSA10171_00-9382599620018572,Halloween Candy Run,PS5,7848
EP8070-CUSA31600_00-9833479998472096,Halloween Horror Banquet,PS4,7848
EP1001-PPSA03500_00-000CYPRESS2EUPS5,New Tales from the Borderlands,"PS4, PS5",7848
EP1001-PPSA03500_00-CYPRESPS4SIEEDLX,New Tales from the Borderlands: Deluxe Edition,"PS4, PS5",7848
EP0177-PPSA05110_00-P5RGAME000000000,Persona 5 Royal,PS5,7848
EP0896-PPSA09219_00-RATALAIKAGRUNOUT,RUNOUT PS4 & PS5,"PS4, PS5",7848
EP3111-PPSA09548_00-JANDUSOFT0000001,TEMPUS,"PS4, PS5",7848
EP4064-PPSA05514_00-5341032569762891,Batora: Lost Haven,"PS4, PS5",7848
EP3024-PPSA07925_00-TAP01EUROPEPS5DP,My Life: Pet Vet,PS5,7848
EP8915-PPSA07637_00-JBGPARTYPACK9PS5,The Jackbox Party Pack 9,"PS4, PS5",7848
EP2005-PPSA04584_00-41HOURSGAME00000,41 Hours PS4 & PS5,"PS4, PS5",7848
EP1661-PPSA05942_00-SYPS5PNEVMOCAPSU,Pnevmo-Capsula,PS5,7848
EP0700-PPSA06488_00-SMGDARKPICSAPLUS,The Dark Pictures Anthology: Man of Medan PS4 & PS5,PS5,7848
EP2954-PPSA07254_00-SWAYZEGAME000000,Ghostbusters: Spirits Unleashed Ecto Edition,"PS4, PS5",7872
EP4133-PPSA02785_00-APLAGUEOUTBURST0,A Plague Tale: Requiem,PS5,7872
EP4908-PPSA06723_00-TFHDELUXEPS5EU00,Them's Fightin' Herds: Deluxe Edition PS4 & PS5,"PS4, PS5",7872
EP4908-PPSA06723_00-TFH0000000000000,Them's Fightin' Herds PS4 & PS5,"PS4, PS5",7872
EP1003-PPSA01670_00-GWTOKYODEATHLOOP,DEATHLOOP + Ghostwire: Tokyo Bundle,PS5,7872
EP4492-PPSA07577_00-NOMOREHEROES3002,No More Heroes 3,"PS4, PS5",7872
EP4492-PPSA07577_00-DELUXEEDITION002,No More Heroes 3 Deluxe Edition PS5,"PS4, PS5",7872
EP4312-PPSA09872_00-5359288099784623,Dragon Fun Classic,PS5,7872
EP6718-PPSA08891_00-5174687829148845,BlackJack,PS5,7872
EP0896-PPSA09008_00-RGGODDAMNTHEGARD,God Damn The Garden PS4 & PS5,"PS4, PS5",7872
EP0281-PPSA04339_00-7165035328986329,Nickelodeon Kart Racers 3: Slime Speedway,"PS4, PS5",7872
EP0281-PPSA04339_00-1507456823550959,Nickelodeon Kart Racers 3: Slime Speedway Turbo Edition,"PS4, PS5",7872
EP1001-PPSA04426_00-00000PGATOUR2K23,PGA TOUR 2K23,PS5,7872
EP6922-PPSA09420_00-5091573886477146,Werewolf Pinball,"PS4, PS5",7872
EP8909-PPSA06369_00-5437066779669482,The Eternal Cylinder,"PS4, PS5",7872
EP4385-PPSA05594_00-BUNDLE0000000001,Kao the Kangaroo A Well Good Bundle,PS5,7872
EP8218-PPSA07500_00-4026676730965262,Winter Games 2023,PS5,7872
EP2005-PPSA10800_00-PGESCAPE00000000,Pretty Girls Escape PS4 & PS5,"PS4, PS5",7872
EP6713-PPSA04866_00-LASTORICRU0000EU,The Last Oricru - Final Cut,PS5,7872
EP1661-PPSA06639_00-SYPS5WITCHCRAFTY,Witchcrafty,PS5,7872
EP5360-PPSA07430_00-LEGOBRICKTALE5EU,LEGO® Bricktales,"PS4, PS5",7872
EP8923-PPSA08827_00-9638898599517794,Warpips,"PS4, PS5",7872
EP2501-PPSA09306_00-4651206816901621,Innocence Island,PS5,7872
EP3597-PPSA09727_00-LETTERBOXBYPOWGI,Letterbox by POWGI PS4 & PS5,"PS4, PS5",7872
EP0096-PPSA08194_00-8560257192778196,Asterigos: Curse of the Stars,"PS4, PS5",7896
EP0096-PPSA08194_00-1498387693768159,Asterigos: Curse of the Stars Deluxe Edition,"PS4, PS5",7896
EP2919-PPSA10309_00-7026691127408022,Lady in a Leotard With a Gun,PS5,7896
EP6922-CUSA35784_00-4372424704056923,Werewolf Pinball,"PS4, PS5",7896
EP8279-PPSA09799_00-3785662243646253,Chess Gambit,PS5,7896
EP1470-PPSA07324_00-WBDRAGONSTRAPPS5,Wonder Boy: The Dragon's Trap,PS5,7896
EP4312-PPSA09854_00-0771110710613038,Donut Fun,PS5,7896
EP4312-PPSA10068_00-2935322180252748,Halloween Candy Fun,PS5,7896
EP0896-PPSA09415_00-RATAGAMAFROGSJOB,A Frog's Job PS4 & PS5,"PS4, PS5",7896
EP3678-PPSA05727_00-LOLBASEGAME00001,L.O.L. Surprise! B.B.s BORN TO TRAVEL™,"PS4, PS5",7896
EP3643-PPSA07021_00-4587678067289784,Serious Sam: Siberian Mayhem,PS5,7896
EP4432-CUSA15169_00-CEB0060000000000,CRSED - Nuts Splitter Bundle,"PS4, PS5",7896
EP3550-PPSA07933_00-MEDIEVALDYNPS5EU,Medieval Dynasty,PS5,7896
EP4321-PPSA03131_00-0702954250287934,Sniper Ghost Warrior Contracts 1 & 2 Double Pack,"PS4, PS5",7896
EP7678-PPSA08530_00-7934833368078367,Falling Out,PS5,7896
EP0001-PPSA01870_00-FC6EDGOTY0000000,Far Cry® 6 Game of the Year Edition,"PS4, PS5",7896
EP7576-PPSA10338_00-7168463754940357,Maze Blaze,PS5,7896
EP2005-PPSA09595_00-SJJBGAME00000000,Super Jagger Bomb PS4 & PS5,"PS4, PS5",7896
EP2402-PPSA08034_00-CUTIESHACKEDEU51,Cuties Hacked: Oh no someone stole my photos!,"PS4, PS5",7896
EP2402-CUSA34115_00-CUTIESHACKEDEU01,Cuties Hacked: Oh no someone stole my photos!,"PS4, PS5",7896
EP0002-PPSA07821_00-OWORIGINS0000000,Overwatch®,PS5,7896
EP3617-PPSA07225_00-LSABBA00EUR00PS5,Let's Sing ABBA,PS5,7896
EP6853-PPSA04477_00-DKRGAMEDEPS500EU,Dakar Desert Rally - Deluxe Edition PS4 & PS5,"PS4, PS5",7896
EP6853-PPSA04477_00-DKRGAMEPS50000EU,Dakar Desert Rally PS4 & PS5,"PS4, PS5",7896
EP4312-PPSA09892_00-6367210222948301,Sushi Fun,PS5,7920
EP0896-PPSA04149_00-RGCAFFEINEVICTOR,Caffeine: Victoria's Legacy PS4 & PS5,"PS4, PS5",7920
EP4541-PPSA06649_00-AIROHEART0000000,Airoheart,PS5,7920
EP4541-PPSA07478_00-BUNNYPARKPS5EU00,Bunny Park,PS5,7920
EP2005-PPSA08998_00-FREEZERPOPS00000,Freezer Pops PS4 & PS5,"PS4, PS5",7920
EP6470-PPSA09092_00-HOTTENTACLESSHOO,Hot Tentacles Shooter PS4 & PS5,"PS4, PS5",7920
EP4541-PPSA07480_00-LEMONCAKEPS5EU00,Lemon Cake,PS5,7920
EP3678-PPSA05728_00-MLPBASEGAME00001,MY LITTLE PONY: A Maretime Bay Adventure,"PS4, PS5",7920
EP3678-PPSA05521_00-PAWRACER00000004,PAW Patrol: Grand Prix,"PS4, PS5",7920
EP4312-PPSA09986_00-9033787610931836,Pickle Fun,PS5,7920
EP6470-PPSA09907_00-SAKURAMMO2000000,Sakura MMO 2 PS4 & PS5,"PS4, PS5",7920
EP5321-PPSA08401_00-3898946985909890,Running on Magic,PS5,7920
EP5403-PPSA06935_00-APICOPS5SIEEFULL,APICO,PS5,7920
EP3999-PPSA06438_00-3962362879499927,Let's Build a Zoo,"PS4, PS5",7920
EP3999-PPSA06438_00-3615878160569514,Let's Build a Zoo & Dinosaur Island DLC Bundle,"PS4, PS5",7920
EP0082-PPSA07275_00-UPGRADEEP0000001,Digital Deluxe Upgrade,"PS4, PS5",7920
EP4356-PPSA02325_00-HWUGAMEOFTHEYEAR,HOT WHEELS UNLEASHED™ - Game of the Year Edition,PS5,7920
EP0082-PPSA07275_00-VEPS5EP000000001,VALKYRIE ELYSIUM PS4&PS5,"PS4, PS5",7920
EP5145-PPSA03127_00-2405860028382480,Work from Home,PS5,7920
EP3678-PPSA08359_00-1594650107669464,Ben 10: Power Trip,"PS4, PS5",7920
EP0700-PPSA06487_00-SMGDARKPICTURESB,The Dark Pictures Anthology: Little Hope PS4 & PS5,"PS4, PS5",7920
EP0700-PPSA06488_00-SMGDARKPICTURESA,The Dark Pictures Anthology: Man of Medan PS4 & PS5,"PS4, PS5",7920
EP1661-PPSA05938_00-SYPS5TIPTOPDONTF,Tip Top: Don’t fall!,PS5,7920
EP3717-PPSA08802_00-MOONSCARS000PS5E,Moonscars,"PS4, PS5",7920
EP0403-PPSA03055_00-8262565741901804,TUNIC,"PS4, PS5",7944
EP8916-PPSA04117_00-9255130884400824,Shantae and the Pirate's Curse,"PS4, PS5",7944
EP4295-PPSA02809_00-VERTIGOPS50000EU,Alfred Hitchcock - Vertigo,PS5,7944
EP2005-PPSA06166_00-CCPLAYERSCLUB000,Casual Challenge Players' Club PS4 & PS5,"PS4, PS5",7944
EP7673-PPSA09291_00-3850494327324543,Watcher Chronicles,PS5,7944
EP1445-PPSA08246_00-WOO2022BASEPS5EU,World of Outlaws: Dirt Racing,"PS4, PS5",7944
EP8172-PPSA02808_00-8448219369925918,Century: Age of Ashes,PS5,7944
EP0082-PPSA07275_00-VEPS5DDXEP000001,VALKYRIE ELYSIUM - Digital Deluxe Edition PS4 & PS5,"PS4, PS5",7944
EP3717-PPSA05808_00-PRODEUS00000005E,Prodeus,"PS4, PS5",7944
EP4312-PPSA09807_00-9335169634933584,Dragon Run Classic,PS5,7944
EP3678-PPSA03947_00-9125680150485744,DreamWorks Dragons: Legends of The Nine Realms,"PS4, PS5",7944
EP1661-PPSA08387_00-SYPS5IAI00000000,"I, AI",PS5,7944
EP3678-PPSA08354_00-4156067424429335,Ice Age: Scrat's Nutty Adventure,"PS4, PS5",7944
EP4312-PPSA09691_00-0206549351527072,Pizza Fun,PS5,7944
EP0896-PPSA08989_00-RAGROAROFREVENGE,Roar of Revenge,"PS4, PS5",7944
EP0096-PPSA07240_00-1770654870627972,SpiderHeck,"PS4, PS5",7944
EP4040-PPSA06629_00-SERIALCLEANERSP5,Serial Cleaners,"PS4, PS5",7944
EP6665-PPSA06510_00-SSSG000000000000,Session: Skate Sim,"PS4, PS5",7944
